bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-1638_T1w	0.38745278369771863	3.4624530550029693	0.4514903351898371	1244.3817138671875	3.4353766666666665	3.52419	3.51326	3.26868	0.18217045652733843	0.4301189151540956	0.38771062831856595	1.6464972496032715	0.4939644396305083	0.0	0.004730995585392454	42.30194428910663	19.514573463275873	25.12843590484446	240	256	256	3.1990450845714693	12.093355688071776	11.926380695397702	20.48674131354986	23.296806819833485	46.20020458365239	44.310094729399474	63.43327278471256	1.0	1.0	1.0	2.1858344843416395	10.327909469604492	18.34980583190918	16.177980422973633	5878577.0	2.3176300048828122	41.407352447509766	12.117979049682617	16.984810730274614	88.77049255371094	387.89288330078125	367.262939453125	22236.0	248.36053848266602	589.0686340332031	114.80134582519531	0.18687298334130542	58.24534606933594	727.9097900390625	728.323974609375	17515.0	627.968212890625	826.7128662109376	60.22341537475586	0.3031763431455028	47.014347076416016	999.6122436523438	999.9949951171875	206223.0	918.6830078125	1079.2412841796875	48.81169509887695	0.24884501099586487	0.5201170444488525	0.5685105919837952	0.5480200895862251
sub-1639_T1w	0.42915943899925135	3.0673945591524614	0.46291966928444384	1240.41796875	3.5411599999999996	3.64097	3.56386	3.41865	0.19674161474842938	0.4353752659183793	0.36788311933319134	1.7135225534439087	0.6473862409591675	0.0	0.004755388137618555	38.5960286618864	18.595281698884474	25.191268248160494	240	256	256	3.5271982197280103	11.668464851009817	10.772795806761257	17.12272434954594	20.583019320401256	41.96967810102089	39.91532949659213	57.19329106835424	1.0	1.0	1.0	2.4317548192026512	11.454959869384766	18.76679801940918	15.440790176391602	6287762.0	2.561751854419708	43.32670936584472	12.827662467956543	2.631362932412123	89.9351577758789	377.1568298339844	359.8909606933594	23530.0	242.78670806884764	568.4677337646484	102.03092956542969	0.3236901411670492	59.585289001464844	735.0302734375	733.8334350585938	21364.0	633.0971984863281	840.5297760009765	62.88884353637695	0.430709799236741	54.64946746826172	997.2495727539062	1000.0159912109375	201026.0	894.9023132324219	1087.9157104492188	58.4027099609375	0.23597943782806396	0.5104749202728271	0.5496348142623901	0.5899780086243102
sub-1640_T1w	0.465611756053348	2.897012575241417	0.4858479985647176	1093.3118896484375	3.3387466666666668	3.44812	3.38221	3.18591	0.19099724420472464	0.4413494893504071	0.36765326644486823	1.728510856628418	0.683641064167023	0.0	0.004529136249360316	36.5725566167587	17.12265637802827	23.39842149188012	240	256	256	3.058874664535644	11.219678440947868	10.208020557581442	16.345508567260815	19.967862852791278	40.07436756556581	38.13975262163056	54.377027446534576	1.0	1.0	1.0	1.7927486992213835	12.048235893249512	21.042760848999023	18.901287078857422	5645746.0	2.711410880088806	46.242942810058594	13.643149375915527	14.90606049965482	104.19149780273438	393.9591979980469	367.21746826171875	27514.0	247.65061874389647	612.9644836425781	120.04767608642578	0.14369569279349204	63.49191665649414	737.7996215820312	736.984619140625	16466.0	629.0661163330078	846.6884155273438	65.6847915649414	0.18604157266368304	58.97886657714844	996.8236083984375	1000.0166015625	205310.0	889.4675567626953	1092.4222106933594	61.179752349853516	0.2462715208530426	0.5121908783912659	0.5448623895645142	0.6260739195489237
sub-1641_T1w	0.5291186910989397	2.5603578816990753	0.46460317042058286	1292.5279541015625	3.39569	3.48048	3.47713	3.22946	0.1948396277544071	0.42548727817057785	0.37967309407501504	1.7139487266540527	0.6079797983169553	0.0	0.005261540644296637	37.57281807486374	18.208574004792574	23.842870812813885	240	256	256	3.2360887904305553	10.983556556392976	10.65481161051745	17.744789484728823	23.66416349159037	44.1151583533955	41.74521147488168	57.456312579659176	1.0	1.0	1.0	1.9782252708105208	11.402518272399902	19.41241455078125	17.915512084960938	5980414.0	2.5793315529823304	43.59552917480468	12.73842716217041	4.862900286274798	133.3553466796875	428.9486389160156	411.87005615234375	17398.0	248.91726455688476	642.8851165771484	127.27037048339844	0.07605802856109145	67.98759460449219	770.2852172851562	767.8155517578125	18787.0	660.1467895507812	892.2739501953124	69.904052734375	0.12078368692994568	54.873836517333984	998.8298950195312	1000.0156860351562	214687.0	903.2688903808594	1089.5855346679687	56.355323791503906	0.22272470593452454	0.49978700280189514	0.5372746586799622	0.5556147892497783
sub-1642_T1w	0.483123637622158	2.768536067360688	0.46396562357531296	1219.3154296875	3.3397366666666666	3.4416	3.42116	3.15645	0.19198141196030513	0.4415108372688186	0.3665077507708762	1.7165188789367676	0.6961778044700626	0.0	0.0043898582644139985	36.889256358094684	17.209377553084817	23.513472725359627	240	256	256	2.7715365465165314	11.612268930844253	9.894780847910566	15.300537066370907	20.06597003227408	42.475319025148316	39.87661171355151	57.08854608323214	1.0	1.0	1.0	2.155669813827253	11.475967407226562	19.792770385742188	18.00185203552246	5552129.0	2.58638858795166	44.104641723632795	13.113914489746094	1.2451703125544764	110.29125213623047	383.2979431152344	351.4938659667969	20547.0	229.80438690185548	624.0029602050782	126.81965637207031	0.2903031468412616	61.14630126953125	744.7705078125	744.0364990234375	21017.0	639.7539672851562	851.7505004882813	64.07178497314453	0.1739837209634829	62.52302932739258	997.8247680664062	1000.01513671875	200625.0	885.5146118164063	1103.0249999999999	65.3580093383789	0.2454809844493866	0.5120565295219421	0.5392669439315796	0.5556811879828332
sub-1643_T1w	0.4632578262317639	2.9050476911156387	0.4584647818795457	1470.673095703125	3.3038233333333333	3.43823	3.34589	3.12735	0.17037181427637327	0.43206696349199764	0.3975612222316291	1.708031415939331	0.5851431965827942	0.0	0.005003159491668014	41.762466425006735	18.15680938523057	22.919243460316668	240	256	256	2.129280139444911	10.941481518910246	10.8503506759729	19.48029036956354	23.673100368368388	45.71173041290572	43.473341828205	61.0351947033409	1.0	1.0	1.0	2.9126037825090574	10.733881950378418	18.266353607177734	16.845388412475586	5756777.0	2.427158832550049	41.1110954284668	12.18265151977539	35.753540238837004	129.553955078125	422.2359924316406	387.86468505859375	13775.0	222.40663146972656	664.2282104492186	182.1510467529297	0.11236913828373352	66.70841217041016	751.3286743164062	748.9498901367188	23481.0	642.5048828125	869.5103149414062	68.44904327392578	0.23243529634287707	49.59831237792969	998.6463012695312	1000.0125122070312	232215.0	911.7374572753906	1080.8486450195312	51.334468841552734	0.21893683075904846	0.5074641108512878	0.5488631725311279	0.5771254211409899
sub-1644_T1w	0.534075978645699	2.5400355032669695	0.47330435700645646	1035.9354248046875	3.28917	3.40186	3.34914	3.11651	0.18064809410356145	0.43069261028409495	0.38865929561234364	1.9353580474853516	0.7432763338088988	0.0	0.006011561621168041	41.200136860113176	18.6479123684491	24.101716037401605	240	256	256	2.8021098030921525	10.250795905966863	9.467089516049816	15.348362839090434	15.909717690411393	33.574617298581686	31.442918004375525	44.84441902413349	1.0	1.0	1.0	1.7453101003190579	14.609566688537598	22.255399703979492	19.808792114257812	5801932.0	3.301426649093628	49.49609127044678	14.48764705657959	0.617952859368712	111.22557067871094	385.4534912109375	354.7873229980469	12355.0	227.02318115234374	627.0867187499999	126.6092300415039	0.22032341009532352	70.17810821533203	752.85791015625	748.7152709960938	15477.0	639.4388916015625	880.8408813476562	73.03736114501953	0.015337563702828572	64.04427337646484	998.3682250976562	1000.0322875976562	202811.0	887.2449645996094	1103.38623046875	65.15547180175781	0.24005132913589478	0.511361300945282	0.5521470308303833	0.5762826459074123
sub-1645_T1w	0.4320015438783557	3.045860550629395	0.47748086273326534	1237.298583984375	3.4244299999999996	3.53582	3.55013	3.18734	0.19696934463488086	0.41640206385575274	0.3866285915093664	1.8034887313842773	0.5711923122406006	0.0	0.00642372915828314	35.1152524261601	17.61318524369942	22.580753722576752	240	256	256	2.887549382279663	10.2609927042955	10.485000280211374	18.30645875405896	16.959961933230794	37.969389273657576	35.761118123052434	52.354003162268945	1.0	1.0	1.0	1.7079965997756839	12.513687133789062	19.356122970581055	16.962535858154297	5705917.0	2.824902296066284	42.5062255859375	12.569976806640625	2.815410396875282	87.53903198242188	352.75030517578125	323.9503479003906	23460.0	218.27098693847654	573.1166564941407	112.18628692626953	0.40552527052909904	66.33622741699219	728.3787231445312	725.2490844726562	15647.0	618.1245178222656	851.6083190917968	70.67794799804688	0.26935087633752186	52.36004638671875	998.309326171875	1000.0079956054688	236602.0	904.6286834716797	1085.2793823242187	54.625850677490234	0.23332935571670532	0.49246516823768616	0.5432906150817871	0.6301856291844904
sub-1646_T1w	0.4811285326981234	2.7839049878265474	0.4867858169679596	1171.177734375	3.443493333333334	3.57697	3.4965	3.25701	0.18226261354076048	0.4193185173939634	0.39841886906527607	1.8186519145965576	0.6374434411525725	0.0	0.0057044469255294146	37.35029931544124	17.65003451727394	21.952964727403316	240	256	256	3.0201160055337763	10.220613911133189	10.632125439239113	18.655646401050376	17.861610229155936	36.695418077788524	34.59621895463602	49.231628556963614	1.0	1.0	1.0	2.0630258737501332	13.307483673095703	19.864757537841797	18.0744686126709	5801347.0	3.0202563524246213	45.09210472106933	13.224353790283203	1.1960584996561883	104.85094451904297	390.3820495605469	362.8146667480469	21615.0	239.3855682373047	619.902099609375	120.12991333007812	0.15724921406857906	70.0689697265625	749.5116577148438	745.3771362304688	23893.0	634.9325073242187	876.1452270507812	72.92727661132812	0.1647013956733656	52.446693420410156	999.0162353515625	1000.0194091796875	259841.0	909.0010986328125	1085.1732177734375	53.60401153564453	0.23590891063213348	0.5019049048423767	0.5598709583282471	0.6141245590998671
sub-1647_T1w	0.47069911444203283	2.8374499135198903	0.4580400757888843	1156.85302734375	3.2296600000000004	3.35436	3.24422	3.0904	0.17761867561756006	0.44181114738771987	0.38057017699472007	1.9167935848236084	0.6283459305763239	0.0	0.005781875065941843	43.042198384640336	19.120630187915264	25.488030377537296	240	256	256	2.8331849257369623	10.578612881121343	10.497903213001921	18.08191183214746	17.60256460511514	36.969320744910064	34.765426300879504	49.72439355261332	1.0	1.0	1.0	2.2247141668895045	13.175432205200195	19.684860229492188	17.886306762695312	6358120.0	2.989344573020935	44.75164794921875	13.229647636413574	1.286826461320814	110.81664276123047	379.4489440917969	354.0047607421875	11567.0	220.34798278808594	610.6833557128905	124.94400024414062	0.10384997765162929	68.27557373046875	745.9681396484375	743.4891357421875	18114.0	633.4472808837891	866.579425048828	70.28034973144531	0.34464908848294273	52.46673583984375	998.1246337890625	1000.006103515625	193232.0	903.2063049316407	1085.9439025878905	55.304080963134766	0.22951433062553406	0.5094224214553833	0.5462115406990051	0.5633223742561262
sub-1648_T1w	0.4458885846986754	2.979057632448156	0.46630886026550233	1071.106689453125	3.22624	3.30926	3.29529	3.07417	0.18545471826348803	0.44343347560682617	0.3711118061296858	1.8800749778747559	0.6168746531009677	0.0	0.005387579372434303	41.52828932535841	18.860716127517087	25.492981310101147	240	256	256	3.186603217843257	11.211355952595264	10.497928156591	17.095825299334475	15.785443625299088	34.127953104447705	32.112903530281635	46.42531386109812	1.0	1.0	1.0	2.0198690688355576	14.111831665039062	20.62090301513672	19.21553611755371	6059485.0	3.217484474182129	45.56965560913086	13.618087768554688	1.784853070459918	86.59540557861328	360.5296630859375	340.02313232421875	20015.0	224.26551055908203	565.52705078125	106.70127868652344	0.30842338995908447	62.34028625488281	736.7823486328125	735.126220703125	18594.0	631.2188262939453	848.7774139404296	65.56802368164062	0.30399222008377746	55.77060317993164	998.42724609375	1000.0150146484375	185994.0	897.9506317138672	1091.8222351074219	58.49453353881836	0.2530154585838318	0.5187808275222778	0.5547198057174683	0.5441263986156798
sub-1649_T1w	0.4100474056156882	3.252586899258873	0.43196947081034903	1502.9627685546875	3.2097499999999997	3.29275	3.25206	3.08444	0.17363089988355648	0.44455089042319407	0.3818182096932495	1.7184550762176514	0.49539303183555594	0.0	0.005305996291827991	44.51667258850784	19.388430265962608	25.829368326580173	240	256	256	2.356296170632798	11.942764561897787	11.47446380533804	20.124330683483535	26.364034762001396	47.12363342778075	45.74908050035568	63.759573311284875	1.0	1.0	1.0	2.0187118786813585	10.274986267089844	17.67070198059082	16.120880126953125	5967354.0	2.3163342475891113	39.393336486816395	11.667491912841797	31.923104218015226	141.05953979492188	443.4118347167969	413.486572265625	15984.0	256.6930953979492	657.6761566162108	175.47608947753906	0.17884007539980162	59.295448303222656	740.5581665039062	739.0746459960938	22460.0	640.5796875000001	846.7566314697265	61.88334274291992	0.35060020993005425	47.69153594970703	998.2453002929688	999.9883422851562	196238.0	913.4601287841797	1076.4347717285157	49.69038772583008	0.23907218873500824	0.52598637342453	0.5595575571060181	0.5564222237243546
sub-1650_T1w	0.49446120465778876	2.726029664093104	0.4814039621545171	1099.714599609375	3.4348433333333332	3.47716	3.55091	3.27646	0.18222594471956102	0.43971368187778087	0.3780603734026581	1.737682819366455	0.6522572994232174	0.0	0.004650158309334569	37.18459557198728	16.76973667198207	22.153201796008556	240	256	256	2.845195784145373	11.00412551699059	10.290792738497712	17.023056914357173	18.43976950291509	39.882274890246116	37.131585296992064	53.07271149781498	1.0	1.0	1.0	1.7425995552369749	12.344311714172363	21.72821807861328	19.3507022857666	5814411.0	2.773744821548462	48.04730033874512	14.074243545532227	14.108395495477815	92.83877563476562	379.98126220703125	347.44866943359375	28404.0	241.73407516479492	605.7105590820312	122.11551666259766	0.1358468158967563	66.10004425048828	754.0291137695312	751.4759521484375	27772.0	646.1303680419921	872.4346679687499	68.28915405273438	0.2073977823112969	56.792789459228516	999.0107421875	1000.0148315429688	228339.0	900.0131042480468	1094.1618774414062	58.744598388671875	0.2515113949775696	0.5208650827407837	0.5555421710014343	0.5617188614968843
